customer_name,segment,markets,countries,sales,profit,quantity,rows,orders,avg_discount,profit_margin,cumulative_profit,cumulative_profit_share,abc_class
Chloris Kastensmidt,Consumer,6,18,14572,965.81294,327,96,43,0.22241666666666668,0.06627868103211638,1462054.2309800005,0.9527589476966165,C
Phillip Flathmann,Consumer,6,24,13392,940.8555000000001,219,68,37,0.17338235294117646,0.07025504032258065,1462995.0864800005,0.9533720634601226,C
Barry Französisch,Corporate,6,17,13206,940.1213,191,62,31,0.23858064516129032,0.071188951991519,1463935.2077800005,0.9539847007765201,C
Brad Thomas,Home Office,6,25,11683,939.62794,233,65,38,0.16172307692307694,0.08042693999828811,1464874.8357200006,0.9545970165910578,C
Sonia Cooley,Consumer,5,18,10012,938.0015999999999,214,57,35,0.12175438596491227,0.093687734718338,1465812.8373200006,0.9552082725885558,C
Frank Preis,Consumer,6,19,10760,937.1935000000001,211,55,34,0.19490909090909092,0.08709976765799257,1466750.0308200007,0.9558190019814385,C
Jocasta Rupert,Consumer,6,20,11242,932.5277600000001,129,36,24,0.16533333333333333,0.08295034335527486,1467682.5585800007,0.9564266909087638,C
Annie Zypern,Consumer,7,19,11871,924.3602999999999,215,68,28,0.1860294117647059,0.07786709628506444,1468606.9188800007,0.9570290574476097,C
Anna Gayman,Consumer,6,20,15392,923.0617000000001,249,77,31,0.2158961038961039,0.0599702247920998,1469529.9805800007,0.9576305777437218,C
Benjamin Patterson,Consumer,6,22,18714,912.2121000000001,207,67,31,0.16373134328358208,0.04874490221224752,1470442.1926800006,0.9582250278140789,C
Victoria Brennan,Corporate,6,16,10745,908.5638,184,45,25,0.17715555555555557,0.0845568915774779,1471350.7564800004,0.9588171004415238,C
Ryan Akin,Consumer,6,19,13742,896.7278,172,55,32,0.13745454545454547,0.06525453354679087,1472247.4842800004,0.9594014600480245,C
Lauren Leatherbury,Consumer,6,23,14939,894.9398600000001,220,66,35,0.08293939393939394,0.05990627618983868,1473142.4241400005,0.9599846545295958,C
Harold Pawlan,Home Office,6,17,8517,880.2212,157,45,29,0.1522222222222222,0.10334873781848068,1474022.6453400005,0.9605582574825383,C
Ann Chong,Corporate,6,23,15027,880.12778,264,83,36,0.11665060240963857,0.05856975976575498,1474902.7731200005,0.9611317995576153,C
Dorothy Wardle,Corporate,6,23,12606,870.557,289,74,41,0.13702702702702704,0.06905894018721244,1475773.3301200005,0.9616991047598813,C
Rose O'Brian,Consumer,6,22,21912,868.8818999999999,291,79,38,0.1339240506329114,0.0396532447973713,1476642.2120200004,0.9622653183702764,C
Erin Ashbrook,Corporate,5,17,11521,868.06012,246,72,34,0.19544444444444445,0.07534590052946792,1477510.2721400005,0.9628309964613785,C
Christine Abelman,Corporate,6,16,7803,867.15866,113,43,26,0.09353488372093023,0.11113144431628862,1478377.4308000004,0.9633960871090994,C
Debra Catini,Consumer,6,15,16972,865.3341,213,54,27,0.11114814814814815,0.050985982795192085,1479242.7649000005,0.9639599887681846,C
Beth Thompson,Home Office,6,23,11631,863.9258,234,70,34,0.1842857142857143,0.07427786088900352,1480106.6907000006,0.9645229726976824,C
Michelle Huthwaite,Consumer,7,19,12851,861.1837,191,50,28,0.131,0.06701297175317096,1480967.8744000006,0.9650841697165067,C
Luke Weiss,Consumer,7,18,12051,849.3825400000001,193,53,29,0.13626415094339622,0.07048232843747407,1481817.2569400005,0.9656376764181424,C
Khloe Miller,Consumer,6,15,10973,847.8977,216,61,32,0.16704918032786883,0.07727127494759865,1482665.1546400005,0.9661902155123078,C
Maureen Gnade,Consumer,6,19,18326,845.6976000000001,293,74,32,0.19418918918918918,0.04614741896758704,1483510.8522400006,0.9667413208942919,C
Joseph Airdo,Consumer,6,20,18169,842.3299999999999,254,76,32,0.17421052631578948,0.046360834388243705,1484353.1822400007,0.9672902317536897,C
David Philippe,Consumer,6,22,23730,834.5305200000001,260,68,31,0.18738235294117644,0.03516774209860936,1485187.7127600007,0.9678340600216212,C
Pauline Chand,Home Office,6,18,10633,833.3308999999999,169,48,22,0.129375,0.0783721339226935,1486021.0436600007,0.9683771065479014,C
Erin Creighton,Consumer,6,21,6731,831.7727,177,58,26,0.1886206896551724,0.12357342148269201,1486852.8163600008,0.9689191376611,C
Sarah Foster,Consumer,6,18,15659,829.7639999999999,256,73,36,0.1358904109589041,0.052989590650743976,1487682.5803600007,0.9694598597894076,C
Noel Staavos,Corporate,6,23,16643,818.7196,318,92,45,0.19619565217391305,0.0491930301027459,1488501.2999600007,0.9699933847490335,C
Mike Caudle,Corporate,6,21,9355,796.6315,214,57,28,0.09543859649122807,0.08515569214323891,1489297.9314600006,0.9705125158274568,C
Erica Hernandez,Home Office,6,22,13008,794.6513,199,57,35,0.11789473684210526,0.06108942958179582,1490092.5827600006,0.9710303564932344,C
Meg Tillman,Consumer,6,22,15346,793.4146000000001,197,59,33,0.15135593220338983,0.05170172031799818,1490885.9973600006,0.971547391253892,C
George Ashbrook,Consumer,6,19,13806,792.3443199999999,216,58,31,0.14486206896551726,0.057391302332319274,1491678.3416800005,0.9720637285583096,C
Guy Thornton,Consumer,7,21,9061,784.1793200000001,195,62,31,0.106,0.08654445646175919,1492462.5210000006,0.9725747450773261,C
Aleksandra Gannaway,Corporate,6,20,14715,773.1465999999999,206,58,30,0.16758620689655174,0.05254139313625552,1493235.6676000007,0.9730785720390234,C
Todd Boyes,Corporate,6,16,9647,772.014,234,67,28,0.20746268656716418,0.08002632942883799,1494007.6816000007,0.9735816609331707,C
Guy Armstrong,Consumer,5,14,10285,771.9774,208,64,28,0.17875,0.07505857073407876,1494779.6590000007,0.9740847259766449,C
Eileen Kiefer,Home Office,6,18,7124,765.4778000000001,127,36,23,0.1413888888888889,0.10745056148231333,1495545.1368000007,0.9745835555055087,C
Alejandro Ballentine,Home Office,7,21,15463,758.6139,207,68,39,0.11529411764705882,0.04905994308995667,1496303.7507000007,0.9750779121208495,C
Mike Kennedy,Consumer,7,24,12741,758.5966,278,82,30,0.1671951219512195,0.05953980064359155,1497062.3473000007,0.9755722574625115,C
Allen Armold,Consumer,7,19,6537,754.9193999999999,169,55,31,0.16181818181818183,0.11548407526388249,1497817.2667000007,0.9760642065283527,C
Sibella Parks,Corporate,5,15,7221,749.227,144,36,24,0.1627777777777778,0.10375668190001384,1498566.4937000007,0.9765524460977068,C
Charles McCrossin,Consumer,6,19,20156,746.68682,176,55,31,0.17167272727272728,0.03704538698154396,1499313.1805200006,0.977039030339117,C
Henia Zydlo,Consumer,6,19,12487,741.4829,174,57,28,0.1942456140350877,0.05938038760310723,1500054.6634200006,0.9775222234058102,C
Maureen Gastineau,Home Office,6,25,20363,741.1927000000001,279,83,37,0.25144578313253013,0.036398993272111185,1500795.8561200006,0.9780052273614289,C
Kelly Lampkin,Corporate,6,19,14248,738.7484,279,86,33,0.21651162790697676,0.0518492700729927,1501534.6045200005,0.9784866384700475,C
Roy Collins,Consumer,5,15,7956,737.7457,172,45,26,0.11355555555555556,0.09272821769733536,1502272.3502200006,0.9789673961614558,C
Amy Hunt,Consumer,6,17,9202,718.3349800000001,143,39,24,0.09087179487179488,0.07806291893066726,1502990.6852000006,0.9794355047070463,C
Jonathan Howell,Consumer,7,23,16544,705.0602,270,81,40,0.1002469135802469,0.0426172751450677,1503695.7454000006,0.9798949626395776,C
Max Engle,Consumer,7,27,9924,673.2612,224,72,39,0.13319444444444445,0.06784171704957678,1504369.0066000007,0.9803336985078136,C
Edward Hooks,Corporate,6,16,21272,671.1933999999999,307,84,38,0.18095238095238095,0.03155290522752914,1505040.2000000007,0.9807710868781863,C
Susan Vittorini,Consumer,5,17,15689,668.4789000000001,229,67,31,0.23495522388059703,0.04260812671298363,1505708.6789000006,0.981206706323639,C
Beth Fritzler,Corporate,6,23,10588,661.45284,196,58,30,0.11813793103448277,0.0624719342652059,1506370.1317400006,0.9816377471827505,C
Joni Wasserman,Consumer,6,18,10949,657.1068,226,60,32,0.18950000000000003,0.06001523426796968,1507027.2385400005,0.9820659559112822,C
Vivian Mathis,Consumer,6,11,3891,656.9143,120,36,23,0.06583333333333334,0.16882916987920843,1507684.1528400006,0.9824940391957001,C
George Bell,Corporate,7,16,12183,656.2901,185,56,30,0.1464285714285714,0.05386933431831241,1508340.4429400007,0.9829217157153601,C
Michelle Ellison,Corporate,5,17,10708,655.2183200000001,148,49,28,0.10106122448979592,0.06118960776989168,1508995.6612600007,0.9833486938012935,C
Benjamin Farhat,Home Office,5,21,13370,641.3188,228,62,32,0.13470967741935486,0.047967000747943155,1509636.9800600007,0.9837666141575149,C
Larry Hughes,Consumer,6,17,8693,641.2019000000001,179,50,27,0.21603999999999998,0.07376071551823307,1510278.1819600007,0.984184458334947,C
Robert Barroso,Corporate,6,17,6256,640.1234,143,45,25,0.1728888888888889,0.10232151534526854,1510918.3053600006,0.9846015996995127,C
Katrina Bavinger,Home Office,5,17,14027,618.2365,247,68,31,0.24529411764705883,0.04407474869893776,1511536.5418600007,0.9850044782964118,C
Darrin Van Huff,Corporate,6,24,22749,616.32492,298,94,37,0.2490851063829787,0.027092396149281286,1512152.8667800007,0.9854061111974192,C
Gary Hansen,Home Office,6,22,15269,613.8054799999999,270,76,45,0.14213157894736841,0.04019945510511493,1512766.6722600008,0.9858061022858641,C
Pete Takahito,Consumer,6,18,13054,609.7002,184,51,30,0.157921568627451,0.04670600582197028,1513376.372460001,0.9862034181368453,C
Christina VanderZanden,Consumer,6,20,10327,605.33728,185,60,29,0.16473333333333334,0.05861695361673283,1513981.709740001,0.9865978908572641,C
Darren Budd,Corporate,5,8,9681,586.9649,98,31,15,0.10709677419354839,0.06063060634232,1514568.674640001,0.9869803910741569,C
Jesus Ocampo,Home Office,6,19,8209,582.7569,175,53,28,0.1471698113207547,0.07098999878182483,1515151.431540001,0.9873601491153033,C
Evan Bailliet,Consumer,6,20,8006,565.6232,176,47,29,0.13127659574468084,0.07064991256557582,1515717.054740001,0.9877287418483264,C
Julia Dunbar,Consumer,6,21,11228,564.90306,142,48,28,0.14795833333333333,0.05031199323120769,1516281.957800001,0.9880968652965485,C
Susan Gilcrest,Corporate,6,18,12686,541.3085599999999,192,58,28,0.18713793103448279,0.04266975878921645,1516823.266360001,0.9884496132063569,C
Mike Pelletier,Home Office,6,22,24216,532.5997000000001,276,82,42,0.15036585365853658,0.02199371076973902,1517355.8660600008,0.9887966859201888,C
Mark Hamilton,Consumer,6,24,14724,527.0470200000001,203,64,37,0.142375,0.03579509779951101,1517882.9130800008,0.989140140187152,C
Cyma Kinney,Corporate,6,27,10596,525.3842999999999,211,69,38,0.09031884057971015,0.04958326727066817,1518408.2973800008,0.9894825109297672,C
Matt Abelman,Home Office,6,15,12447,519.90348,255,82,28,0.19234146341463415,0.0417693805736322,1518928.200860001,0.9898213100536387,C
Mary O'Rourke,Consumer,6,18,11126,519.0089,187,57,29,0.18164912280701753,0.046648292288333636,1519447.209760001,0.9901595262175342,C
Stephanie Ulpright,Home Office,6,21,10779,510.2519,235,72,29,0.19722222222222222,0.0473375916133222,1519957.461660001,0.9904920358146497,C
Bruce Stewart,Consumer,6,23,19234,496.95910000000015,252,83,34,0.13626506024096385,0.025837532494540925,1520454.420760001,0.9908158830558338,C
Georgia Rosenberg,Corporate,6,23,13850,496.27974,212,62,30,0.18583870967741936,0.035832472202166066,1520950.700500001,0.9911392875868194,C
John Stevenson,Consumer,6,17,12189,491.3969000000001,169,42,26,0.16333333333333333,0.040314783821478385,1521442.097400001,0.9914595101773532,C
Sean Christensen,Consumer,6,18,20907,462.27869999999996,257,76,33,0.2330263157894737,0.022111192423590182,1521904.376100001,0.9917607576676458,C
Allen Goldenen,Consumer,6,14,8928,447.265,178,53,23,0.2038490566037736,0.050096886200716846,1522351.6411000008,0.9920522213642119,C
Alyssa Crouse,Corporate,6,20,12296,444.03550000000007,180,61,33,0.13590163934426228,0.036112190956408594,1522795.6766000008,0.9923415805321248,C
Zuschuss Carroll,Consumer,5,17,28485,436.93626,334,85,38,0.22131764705882354,0.015339170089520801,1523232.612860001,0.9926263134253835,C
Dan Lawera,Consumer,7,22,12690,426.03500000000014,270,68,41,0.2015,0.03357249802994485,1523658.6478600008,0.9929039424282489,C
Don Weiss,Consumer,7,18,14384,425.7092,212,62,24,0.21451612903225808,0.0295960233592881,1524084.3570600008,0.9931813591210241,C
Brooke Gillingham,Corporate,6,15,11213,417.31988,153,49,24,0.15555102040816327,0.03721750468206546,1524501.6769400008,0.9934533088485354,C
Shirley Schmidt,Home Office,6,17,7903,416.34612,150,36,22,0.12561111111111112,0.05268203467037834,1524918.0230600007,0.9937246240178113,C
Bill Overfelt,Corporate,6,15,8093,415.21970000000005,158,47,26,0.260468085106383,0.05130602990238478,1525333.2427600008,0.9939952051467819,C
Patrick Ryan,Consumer,7,20,14330,409.1254200000001,283,72,34,0.2073888888888889,0.02855027355198884,1525742.3681800007,0.994261814891055,C
Joseph Holt,Consumer,6,26,20939,386.67820000000006,317,85,45,0.12896470588235293,0.01846688953627203,1526129.0463800007,0.9945137967308,C
Tracy Collins,Home Office,6,22,11099,382.99710000000005,192,55,34,0.17981818181818182,0.03450735201369493,1526512.0434800007,0.9947633797532589,C
Nora Preis,Consumer,6,20,15921,375.5511999999999,247,62,33,0.2085483870967742,0.02358841781295144,1526887.5946800008,0.9950081105973936,C
Kalyca Meade,Corporate,6,12,8643,369.5323,172,43,21,0.12255813953488372,0.04275509660997339,1527257.1269800009,0.9952489191787907,C
Aaron Smayling,Corporate,6,17,14207,369.1618,211,60,31,0.16766666666666669,0.025984500598296618,1527626.2887800008,0.9954894863209971,C
Tom Zandusky,Corporate,6,18,15348,367.4914000000001,222,73,35,0.14254794520547945,0.023943927547563207,1527993.7801800007,0.9957289649341241,C
David Flashing,Consumer,6,16,11540,363.0722000000001,169,52,22,0.21653846153846154,0.03146206239168112,1528356.8523800008,0.9959655637413913,C
Shaun Chance,Corporate,6,15,9610,357.01936,185,56,29,0.25432142857142853,0.037150817898022895,1528713.8717400008,0.9961982181686577,C
John Lucas,Consumer,6,17,10503,354.24659999999994,169,50,26,0.214,0.033728134818623245,1529068.1183400007,0.9964290657054243,C
Tom Prescott,Consumer,6,20,12874,346.1872200000001,175,50,26,0.18864,0.026890416343016938,1529414.3055600007,0.9966546612848798,C
Jasper Cacioppo,Consumer,6,20,18443,337.791,264,73,35,0.2126027397260274,0.018315404218402647,1529752.0965600007,0.9968747854026326,C
Mick Crebagga,Consumer,5,19,12014,336.1498,228,62,36,0.1417741935483871,0.027979840186449147,1530088.2463600007,0.9970938400197119,C
Stewart Carmichael,Corporate,7,23,16529,318.0876800000001,308,83,39,0.1803855421686747,0.01924421804101882,1530406.3340400008,0.997301124316594,C
Barry Blumstein,Corporate,6,26,9883,299.4246,211,62,37,0.18564516129032257,0.03029693412931296,1530705.7586400008,0.9974962466730468,C
Victoria Wilson,Corporate,6,18,17039,294.38090000000005,249,66,35,0.18515151515151515,0.017276888315041965,1531000.1395400008,0.9976880822633846,C
Michael Oakman,Consumer,6,14,5464,286.2586,79,29,17,0.13448275862068965,0.05238993411420205,1531286.3981400009,0.9978746248941065,C
Brendan Murry,Corporate,6,18,12055,282.13467999999995,157,55,34,0.10258181818181819,0.023403955205308996,1531568.5328200008,0.9980584801404644,C
Matt Hagelstein,Corporate,7,20,12217,274.89098,174,60,27,0.18126666666666666,0.022500694114758125,1531843.4238000007,0.9982376149736918,C
Tracy Blumstein,Consumer,6,21,20704,257.36161999999985,314,91,45,0.1951868131868132,0.012430526468315294,1532100.7854200008,0.9984053266638967,C
Julia Barnett,Home Office,6,22,17087,249.04518000000016,199,57,34,0.17782456140350875,0.01457512611927197,1532349.8306000007,0.9985676188816529,C
Edward Nazzal,Consumer,6,18,7072,237.69949999999997,147,46,28,0.20304347826086958,0.033611354638009044,1532587.5301000008,0.9987225175992855,C
Duane Noonan,Consumer,7,15,14915,233.54249999999996,187,60,29,0.16233333333333333,0.01565822996982903,1532821.0726000008,0.9988747073757162,C
Cassandra Brandow,Consumer,5,18,13529,208.82850000000005,227,59,30,0.10966101694915255,0.01543561977973243,1533029.9011000008,0.9990107920828996,C
Zuschuss Donatelli,Consumer,6,20,12434,201.73710000000005,174,54,29,0.11577777777777777,0.016224634067878402,1533231.6382000009,0.9991422556244254,C
Cindy Schnelling,Corporate,6,21,12775,188.87189999999993,197,62,33,0.19274193548387097,0.014784493150684926,1533420.5101000008,0.9992653354588668,C
Anthony Garverick,Home Office,6,21,11687,175.3065,227,58,35,0.21055172413793102,0.015000128347736801,1533595.8166000007,0.9993795752954783,C
Andy Gerbode,Corporate,6,19,11339,169.3896999999999,139,44,27,0.19431818181818183,0.014938680659670155,1533765.2063000007,0.9994899594036071,C
Ken Lonsdale,Consumer,6,18,24127,154.90049999999988,269,82,33,0.20353658536585367,0.0064202138682803445,1533920.1068000006,0.9995909015124909,C
Mitch Willingham,Corporate,6,25,19008,145.51290000000014,217,66,30,0.17227272727272727,0.0076553503787878865,1534065.6197000006,0.9996857261192275,C
Roy Phan,Corporate,6,21,14610,138.85420000000005,254,72,33,0.19430555555555556,0.009504052019164958,1534204.4739000006,0.9997762115326082,C
Shahid Shariari,Consumer,7,24,18107,131.5111800000001,224,67,37,0.1177910447761194,0.007263002153863153,1534335.9850800005,0.9998619118102121,C
Charlotte Melton,Consumer,6,17,12827,117.79151999999998,212,55,29,0.1308,0.00918309191549076,1534453.7766000004,0.9999386715652642,C
Vicky Freymann,Home Office,6,18,12600,26.11299999999992,179,49,28,0.1326530612244898,0.002072460317460311,1534479.8896000003,0.9999556883036819,C
Emily Burns,Consumer,6,14,7037,20.558200000000028,108,35,24,0.24828571428571428,0.0029214437970726203,1534500.4478000004,0.9999690852137167,C
Sample Company A,Home Office,6,22,19129,18.425320000000013,309,90,37,0.1795111111111111,0.000963213968320352,1534518.8731200004,0.9999810922160031,C
Stefania Perrino,Corporate,6,22,19418,17.04149999999992,285,78,36,0.16717948717948716,0.0008776135544340262,1534535.9146200004,0.9999921974412835,C
Joni Sundaresam,Home Office,7,19,6809,11.973400000000069,145,53,28,0.25754716981132075,0.0017584667352034174,1534547.8880200004,1.0000000000000002,C
Christine Sundaresam,Consumer,6,20,10546,-1.151800000000037,188,66,40,0.1437878787878788,-0.00010921676465010782,1534547.8880200004,1.0000000000000002,Loss
Chad Sievert,Consumer,7,15,12348,-4.067100000000101,185,48,26,0.15854166666666666,-0.0003293731778425738,1534547.8880200004,1.0000000000000002,Loss
Greg Maxwell,Corporate,6,19,15355,-11.358500000000213,203,64,26,0.13671875,-0.0007397264734614271,1534547.8880200004,1.0000000000000002,Loss
Rick Reed,Corporate,6,21,16382,-47.98279999999996,264,73,34,0.1943835616438356,-0.002928995238676594,1534547.8880200004,1.0000000000000002,Loss
Linda Southworth,Corporate,7,22,13145,-67.85193999999993,201,63,32,0.24387301587301585,-0.005161806009889687,1534547.8880200004,1.0000000000000002,Loss
Dan Campbell,Consumer,7,21,13439,-70.48979999999997,231,77,38,0.13701298701298703,-0.005245167051119873,1534547.8880200004,1.0000000000000002,Loss
Tracy Zic,Consumer,6,17,10860,-80.11549999999995,163,48,24,0.22229166666666667,-0.007377117863720069,1534547.8880200004,1.0000000000000002,Loss
Joy Smith,Consumer,7,23,20793,-103.00052000000001,258,70,36,0.22174285714285716,-0.004953615158947723,1534547.8880200004,1.0000000000000002,Loss
Michael Grace,Home Office,5,18,14532,-117.61077999999989,211,61,34,0.16249180327868853,-0.008093227360308278,1534547.8880200004,1.0000000000000002,Loss
Jill Stevenson,Corporate,7,14,10142,-161.19349999999997,156,49,24,0.2730612244897959,-0.015893660027607965,1534547.8880200004,1.0000000000000002,Loss
Carl Ludwig,Consumer,7,28,18180,-164.26294000000013,215,60,40,0.13903333333333334,-0.00903536523652366,1534547.8880200004,1.0000000000000002,Loss
Michael Kennedy,Corporate,7,26,14447,-210.64000000000004,292,74,42,0.2304054054054054,-0.014580189658752685,1534547.8880200004,1.0000000000000002,Loss
Catherine Glotzbach,Home Office,6,15,4116,-246.83939999999998,120,35,24,0.2991428571428571,-0.059970699708454804,1534547.8880200004,1.0000000000000002,Loss
Liz Pelletier,Consumer,6,17,9465,-265.57719999999995,197,54,31,0.15833333333333335,-0.02805886951928156,1534547.8880200004,1.0000000000000002,Loss
Anna Chung,Consumer,6,19,8932,-272.12732000000005,152,43,25,0.18353488372093024,-0.03046656068069862,1534547.8880200004,1.0000000000000002,Loss
Don Miller,Corporate,7,16,11836,-273.4155199999999,196,52,25,0.14426923076923076,-0.02310033119297059,1534547.8880200004,1.0000000000000002,Loss
Craig Carreira,Consumer,6,22,11497,-280.98170000000005,210,67,34,0.18256716417910446,-0.024439566843524402,1534547.8880200004,1.0000000000000002,Loss
Harry Greene,Consumer,6,24,24217,-291.4922799999999,343,101,39,0.11912871287128712,-0.01203668001816905,1534547.8880200004,1.0000000000000002,Loss
Dianna Arnett,Home Office,6,22,15248,-297.8313399999999,241,60,29,0.17106666666666664,-0.019532485571878273,1534547.8880200004,1.0000000000000002,Loss
Paul Knutson,Home Office,5,13,8232,-308.48944000000006,126,39,20,0.22697435897435897,-0.03747442176870749,1534547.8880200004,1.0000000000000002,Loss
Vivek Gonzalez,Consumer,6,17,10296,-364.4246999999999,167,50,31,0.155,-0.035394784382284376,1534547.8880200004,1.0000000000000002,Loss
Sean Miller,Home Office,6,20,35170,-409.70634000000007,169,50,28,0.19024000000000002,-0.011649313050895652,1534547.8880200004,1.0000000000000002,Loss
Pamela Coakley,Corporate,6,19,11940,-420.10256,159,48,26,0.16379166666666667,-0.03518446901172529,1534547.8880200004,1.0000000000000002,Loss
Nat Carroll,Consumer,7,19,16613,-460.87737999999996,246,76,31,0.0915,-0.027741971949677962,1534547.8880200004,1.0000000000000002,Loss
Bobby Trafton,Consumer,6,22,10400,-469.7911000000001,172,53,31,0.2737735849056604,-0.045172221153846163,1534547.8880200004,1.0000000000000002,Loss
Darren Powers,Consumer,7,24,15980,-517.4512,275,82,41,0.21524390243902436,-0.03238117647058823,1534547.8880200004,1.0000000000000002,Loss
Allen Rosenblatt,Corporate,6,21,9529,-552.28182,168,50,28,0.19044,-0.05795800398782664,1534547.8880200004,1.0000000000000002,Loss
Sung Shariari,Consumer,6,18,5331,-559.9772,150,43,25,0.24590697674418605,-0.1050416807353217,1534547.8880200004,1.0000000000000002,Loss
Nancy Lomonaco,Home Office,6,18,10840,-566.9291000000001,162,43,27,0.1686046511627907,-0.05229973247232473,1534547.8880200004,1.0000000000000002,Loss
Alan Haines,Corporate,7,20,15281,-592.24612,258,77,34,0.1844935064935065,-0.038757026372619595,1534547.8880200004,1.0000000000000002,Loss
Joy Daniels,Consumer,6,23,11346,-604.4102,221,67,32,0.2237313432835821,-0.053270773841001234,1534547.8880200004,1.0000000000000002,Loss
Saphhira Shifley,Corporate,7,24,23632,-612.3282600000003,326,84,39,0.13745238095238094,-0.02591097918077185,1534547.8880200004,1.0000000000000002,Loss
Kean Thornton,Consumer,6,15,8362,-617.9192,123,45,27,0.2091111111111111,-0.07389610141114566,1534547.8880200004,1.0000000000000002,Loss
Herbert Flentye,Consumer,6,21,11813,-653.1279,241,77,36,0.1716883116883117,-0.05528891052230593,1534547.8880200004,1.0000000000000002,Loss
Irene Maddox,Consumer,6,21,19919,-680.30418,318,82,34,0.15651219512195122,-0.03415353079973894,1534547.8880200004,1.0000000000000002,Loss
Neola Schneider,Consumer,6,18,15801,-687.4442600000001,292,75,30,0.22469333333333333,-0.04350637681159421,1534547.8880200004,1.0000000000000002,Loss
Nicole Brennan,Corporate,7,16,5935,-691.4278,93,31,17,0.27909677419354845,-0.116500050547599,1534547.8880200004,1.0000000000000002,Loss
Tanja Norvell,Home Office,5,19,9595,-706.1821600000001,179,53,31,0.17649056603773586,-0.07359897446586765,1534547.8880200004,1.0000000000000002,Loss
Nathan Cano,Consumer,6,15,10759,-724.9872,148,49,24,0.1920408163265306,-0.06738425504229018,1534547.8880200004,1.0000000000000002,Loss
Tracy Hopkins,Home Office,7,21,13095,-733.7475000000003,189,55,31,0.16636363636363638,-0.05603264604810999,1534547.8880200004,1.0000000000000002,Loss
Jim Radford,Consumer,6,19,15925,-760.4169000000002,143,48,26,0.085625,-0.04774988383045527,1534547.8880200004,1.0000000000000002,Loss
Helen Abelman,Consumer,6,18,16930,-761.6941599999999,234,62,28,0.22893548387096774,-0.04499079503839338,1534547.8880200004,1.0000000000000002,Loss
Jack Garza,Consumer,6,20,15708,-922.2610199999999,206,62,28,0.18067741935483872,-0.05871282276546982,1534547.8880200004,1.0000000000000002,Loss
Tamara Dahlen,Consumer,7,13,7704,-948.1228,184,58,28,0.21655172413793106,-0.12306889927310488,1534547.8880200004,1.0000000000000002,Loss
Corinna Mitchell,Home Office,6,22,15580,-955.0624199999999,174,54,30,0.2576296296296296,-0.06130054043645699,1534547.8880200004,1.0000000000000002,Loss
Michael Granlund,Home Office,5,18,13185,-999.7799,226,63,30,0.23365079365079366,-0.07582706863860447,1534547.8880200004,1.0000000000000002,Loss
Carlos Soltero,Consumer,7,21,14936,-1000.07596,221,68,36,0.2531176470588235,-0.06695741564006427,1534547.8880200004,1.0000000000000002,Loss
Phillina Ober,Home Office,7,20,19099,-1026.1020199999998,259,69,29,0.22857971014492753,-0.05372543169799465,1534547.8880200004,1.0000000000000002,Loss
Becky Martin,Consumer,6,19,27173,-1096.9254,293,78,35,0.17297435897435898,-0.04036821109189269,1534547.8880200004,1.0000000000000002,Loss
Richard Bierner,Consumer,6,21,14797,-1125.65658,224,67,34,0.21540298507462688,-0.07607329728999122,1534547.8880200004,1.0000000000000002,Loss
John Dryer,Consumer,6,22,11591,-1198.71274,173,48,29,0.22529166666666667,-0.10341754292123198,1534547.8880200004,1.0000000000000002,Loss
Greg Matthias,Consumer,6,18,13600,-1337.92006,235,74,37,0.20502702702702705,-0.09837647499999999,1534547.8880200004,1.0000000000000002,Loss
Ralph Kennedy,Consumer,6,19,13998,-1555.7894199999998,208,64,30,0.15559375,-0.11114369338476925,1534547.8880200004,1.0000000000000002,Loss
Henry Goldwyn,Corporate,7,21,17168,-1597.5109,271,71,39,0.1476338028169014,-0.09305166006523766,1534547.8880200004,1.0000000000000002,Loss
Valerie Mitchum,Home Office,6,22,14567,-1645.79878,219,68,38,0.15179411764705883,-0.11298131255577676,1534547.8880200004,1.0000000000000002,Loss
Michelle Tran,Home Office,6,20,17779,-1788.0442,253,68,31,0.2101470588235294,-0.1005705720231734,1534547.8880200004,1.0000000000000002,Loss
Jay Fein,Consumer,6,17,10818,-1874.6750000000002,215,64,31,0.24375,-0.17329219818820485,1534547.8880200004,1.0000000000000002,Loss
Julie Creighton,Corporate,6,25,14996,-1889.1059200000002,228,63,34,0.18431746031746032,-0.12597398773006135,1534547.8880200004,1.0000000000000002,Loss
Sean Braxton,Corporate,5,15,20514,-1896.9793,208,53,27,0.2309433962264151,-0.09247242371063663,1534547.8880200004,1.0000000000000002,Loss
David Bremer,Corporate,6,12,6275,-2270.6965800000003,116,34,20,0.20741176470588235,-0.36186399681274906,1534547.8880200004,1.0000000000000002,Loss
Sharelle Roach,Home Office,7,17,13005,-2551.18846,206,52,24,0.226,-0.196169816224529,1534547.8880200004,1.0000000000000002,Loss
Denise Monton,Corporate,6,20,22051,-2597.8029,240,59,33,0.19627118644067798,-0.11780884767130743,1534547.8880200004,1.0000000000000002,Loss
Skye Norling,Home Office,7,19,14225,-2637.9805,232,67,31,0.2,-0.18544678383128296,1534547.8880200004,1.0000000000000002,Loss
Candace McMahon,Corporate,6,17,14798,-2798.7906,172,46,28,0.21130434782608698,-0.18913303149074198,1534547.8880200004,1.0000000000000002,Loss
Grant Thornton,Corporate,6,23,20226,-3577.92306,182,48,27,0.18508333333333335,-0.1768972144764165,1534547.8880200004,1.0000000000000002,Loss
